UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
PR;TUPASSI;6932;3159;0;436;111;1086;164;0;3;20;1140;352;40;0;209;144;0;1;0;2;0;65
PR;TURVO;9843;5266;0;527;145;1376;275;0;6;54;1633;125;103;0;109;142;0;1;0;3;0;78
PR;UBIRATA;20055;9942;0;873;242;2603;514;0;14;50;3207;1577;108;0;326;377;3;2;1;3;15;198
PR;UMUARAMA;98575;47510;0;3314;1152;9333;2614;0;113;128;17697;10775;312;0;2676;1552;11;10;0;8;22;1348
PR;UNIAO DA VITORIA;38924;22262;0;1878;425;3699;1405;0;37;89;5798;1418;136;0;960;516;4;14;0;5;5;273
PR;UNIFLOR;1649;913;0;65;20;163;40;0;1;6;275;73;16;0;51;19;0;0;0;0;1;6
PR;URAI;7880;4108;0;391;92;922;194;0;19;30;1563;264;35;0;116;98;0;2;0;2;3;41
PR;VENTANIA;6448;3364;0;223;184;710;122;0;2;37;1193;154;43;0;111;284;0;0;0;0;2;19
PR;VERA CRUZ DO OESTE;6692;3497;0;373;208;835;170;0;1;16;842;154;33;0;196;326;0;1;0;0;1;39
PR;VERE;6272;3132;0;374;86;934;160;0;0;14;1043;198;27;0;85;138;0;0;0;1;2;78
PR;VIRMOND;2773;1504;0;174;34;475;57;0;0;4;324;25;27;0;76;51;0;0;0;2;1;19
PR;VITORINO;5497;2813;0;434;207;795;134;0;1;17;480;97;47;0;117;275;0;6;0;4;2;68
PR;WENCESLAU BRAZ;14191;7052;0;695;232;1492;361;0;10;37;2791;383;104;0;356;568;1;1;0;1;12;95
PR;XAMBRE;4051;2021;0;156;33;378;69;0;2;17;954;178;25;0;149;55;0;0;0;1;3;10
RJ;ANGRA DOS REIS;70865;39419;0;1415;126;4808;2597;0;205;275;14007;5676;422;0;871;134;3;18;0;2;63;824
RJ;APERIBE;7240;2579;0;152;9;343;91;0;236;24;2754;920;13;0;91;5;1;0;0;0;4;18
RJ;ARARUAMA;75443;44663;0;2003;158;4460;2927;0;1638;345;13444;2788;276;0;1594;234;5;36;0;2;28;842
RJ;AREAL;7500;3919;0;259;35;621;249;0;20;47;1708;344;63;0;113;31;0;2;0;0;0;89
RJ;ARMACAO DOS BUZIOS;25490;13361;0;408;16;1807;1359;0;380;376;4928;1601;82;0;521;17;0;13;0;3;11;607
RJ;ARRAIAL DO CABO;14062;8390;0;201;14;891;673;0;125;79;2271;831;40;0;334;12;0;5;0;1;7;188
RJ;BARRA DO PIRAI;40800;25838;0;1398;191;2463;1961;0;160;265;5188;1838;409;0;551;208;1;5;0;7;16;301
RJ;BARRA MANSA;84418;56829;0;1905;850;5751;3240;0;484;270;9751;2162;616;0;945;819;1;15;0;27;51;702
RJ;BELFORD ROXO;134913;86801;0;2267;178;5992;5433;0;1393;548;25768;3995;723;0;1135;185;1;9;0;30;49;406
RJ;BOM JARDIM;16956;8674;0;724;412;1324;523;0;14;97;3454;523;71;0;472;490;5;2;0;1;10;160
RJ;BOM JESUS DO ITABAPOANA;16524;6566;0;323;38;671;288;0;186;72;6318;1733;64;0;187;30;6;1;0;2;8;31
RJ;CABO FRIO;123475;72016;0;2995;252;7891;6198;0;2087;382;20971;5816;489;0;2358;334;5;58;0;7;50;1566
RJ;CACHOEIRAS DE MACACU;29280;15877;0;1073;73;2044;1058;0;139;253;6197;1552;71;0;640;57;0;8;0;0;10;228
RJ;CAMBUCI;6333;2303;0;133;10;300;77;0;199;35;2519;581;39;0;98;12;0;1;0;0;2;24
RJ;CAMPOS DOS GOYTACAZES;248200;143045;0;7104;821;13450;7262;0;3532;1226;44023;14761;1577;0;8025;1242;16;40;0;49;60;1967
RJ;CANTAGALO;9100;5025;0;236;21;703;233;0;14;67;2105;339;50;0;175;57;7;4;0;6;2;56
RJ;CARAPEBUS;5765;2882;0;141;9;345;170;0;64;37;1458;368;25;0;207;15;0;1;0;0;0;43
RJ;CARDOSO MOREIRA;5518;2381;0;172;31;309;124;0;156;45;1618;374;85;0;159;40;0;1;0;3;1;19
RJ;CARMO;6680;3804;0;205;9;562;147;0;9;67;1383;337;20;0;77;4;0;4;0;0;3;49
RJ;CASIMIRO DE ABREU;19784;10654;0;757;84;1406;787;0;263;128;3623;1041;40;0;708;96;3;6;0;4;11;173
RJ;COMENDADOR LEVY GASPARIAN;4854;1912;0;315;635;254;110;0;30;42;928;174;24;0;82;326;0;1;0;0;1;20
RJ;CONCEICAO DE MACABU;10666;5139;0;209;4;614;215;0;87;53;3135;794;57;0;273;12;0;3;0;1;2;68
RJ;CORDEIRO;11839;7345;0;294;29;760;392;0;24;61;2129;358;59;0;207;41;8;0;0;2;4;126
RJ;DUAS BARRAS;5177;2951;0;162;16;414;164;0;10;68;1014;210;20;0;91;24;1;0;0;0;0;32
RJ;DUQUE DE CAXIAS;330367;206139;0;10698;2722;19148;13434;1;1831;1189;51817;9403;3500;0;4480;3797;7;29;0;53;220;1899
RJ;ENGENHEIRO PAULO DE FRONTIN;6018;3581;0;145;7;333;250;0;20;41;1248;254;26;0;66;11;0;1;0;0;2;33
RJ;GUAPIMIRIM;20991;11660;0;569;66;1400;816;0;143;103;4433;1071;64;0;418;69;0;5;0;5;18;151
RJ;IGUABA GRANDE;14429;8815;0;251;9;760;590;0;177;95;2525;732;47;0;313;11;0;4;0;0;13;87
RJ;ITABORAI;101212;62447;0;3179;327;5898;4261;0;940;805;17096;2417;579;0;2261;348;0;13;0;6;30;605
RJ;ITAGUAI;58533;37886;0;1878;367;3311;3088;0;377;365;7332;1455;445;0;1112;443;0;13;0;4;51;406
RJ;ITALVA;7011;2857;0;227;43;316;128;0;329;40;2129;633;38;0;184;54;0;1;0;0;13;19
RJ;ITAOCARA;16343;6205;0;474;48;1034;295;0;304;58;5636;1865;61;0;230;63;0;0;0;0;5;65
RJ;ITAPERUNA;51440;21758;0;1090;93;2462;1008;0;2312;158;17625;3360;134;0;911;97;15;1;0;11;26;379
RJ;ITATIAIA;8602;4789;0;157;24;511;316;0;38;94;1756;399;55;0;126;84;0;1;0;1;2;249
RJ;JAPERI;22743;13125;0;557;70;959;915;0;425;94;5195;909;45;0;308;62;0;3;0;2;11;63
RJ;LAJE DO MURIAE;2460;1045;0;48;0;160;48;0;39;9;896;149;15;0;36;4;0;0;0;0;3;8
RJ;MACAE;127990;68662;0;3233;715;8660;4909;0;2470;1234;25101;5529;1085;0;2977;953;9;31;1;76;55;2290
RJ;MACUCO;4285;2404;0;215;36;317;85;0;7;19;872;145;15;0;80;51;5;1;0;0;2;31
RJ;MAGE;88563;51627;0;2126;273;4744;3545;0;1438;524;17913;3871;207;0;1383;265;2;11;0;3;68;563
RJ;MANGARATIBA;17485;10292;0;236;13;1394;894;0;74;186;2709;878;135;0;398;11;0;7;0;1;9;248
RJ;MARICA;86436;51793;0;1575;74;5024;3900;0;365;500;15900;3474;461;0;2115;91;8;23;0;1;44;1088
RJ;MENDES;8401;5129;0;225;13;490;321;0;50;64;1530;316;74;0;112;12;0;1;0;3;4;57
RJ;MESQUITA;57555;37341;0;821;129;2546;2414;0;533;149;10063;1931;612;0;546;131;0;4;0;5;43;287
RJ;MIGUEL PEREIRA;18756;10741;0;410;12;1474;744;0;32;105;3983;708;70;0;209;18;3;2;0;0;7;238
RJ;MIRACEMA;12686;5328;0;279;12;619;207;0;646;48;4096;1186;38;0;157;19;0;0;0;1;5;45
RJ;NATIVIDADE;6550;2868;0;100;3;333;123;0;110;34;2091;696;59;0;87;13;0;1;0;0;7;25
RJ;NILOPOLIS;61948;41241;0;611;32;2398;2488;0;414;183;10611;2647;275;0;391;56;1;5;0;0;258;337
RJ;NITEROI;290045;190869;0;3017;191;13917;16413;0;539;1268;40595;8501;2410;0;3879;283;7;78;0;11;100;7967
RJ;NOVA FRIBURGO;135825;84552;0;3639;371;8710;5821;0;153;384;24171;3158;351;0;2059;464;6;30;0;5;39;1912
RJ;NOVA IGUACU;307092;198729;0;7207;618;15336;12653;6;2406;1805;51392;9345;1767;0;3165;651;2;28;0;13;121;1848
RJ;PARACAMBI;22343;13769;0;699;186;1294;999;0;394;140;3027;949;137;0;346;211;0;2;0;7;10;173
RJ;PARAIBA DO SUL;19012;11039;0;687;51;1422;575;0;80;115;3737;736;143;0;214;54;4;2;0;1;10;142
RJ;PARATI;14356;6644;0;258;6;1147;697;0;31;169;3760;970;84;0;253;14;0;6;0;0;22;295
RJ;PATY DO ALFERES;17385;9014;0;581;14;1357;492;0;47;70;4517;915;93;0;150;15;0;2;0;0;7;111
RJ;PETROPOLIS;186058;116971;0;4347;510;11363;9357;10;306;775;31137;4573;985;1;1612;1004;3;35;0;9;31;3029
RJ;PINHEIRAL;9416;6060;0;260;404;521;345;0;43;65;1107;213;154;0;123;36;0;0;0;2;11;72
RJ;PIRAI;11470;7469;0;494;78;810;446;0;37;118;1261;259;105;0;235;76;0;2;0;1;3;76
RJ;PORCIUNCULA;4464;2321;0;75;3;244;101;0;99;26;1204;271;34;0;59;8;0;0;0;0;3;16
RJ;PORTO REAL;7390;4817;0;224;164;466;280;0;129;51;729;215;17;0;83;145;0;1;0;1;3;65
RJ;QUATIS;5024;3251;0;152;25;396;184;0;24;68;656;128;30;0;52;12;0;0;0;0;3;43
RJ;QUEIMADOS;45786;27419;0;776;66;2144;1606;0;786;234;10009;1651;335;0;484;75;0;1;0;1;14;185
RJ;QUISSAMA;9696;5323;0;248;27;648;221;0;119;51;1851;602;137;0;327;40;0;3;0;0;3;96
RJ;RESENDE;85048;55142;0;1724;1605;5912;3570;1;279;319;9866;1935;651;0;984;1820;7;18;0;11;31;1173
RJ;RIO BONITO;53613;30460;0;3156;283;4275;3045;0;160;362;7521;1983;134;0;1517;354;1;11;0;7;11;333
RJ;RIO CLARO;6634;4014;0;173;28;578;219;0;19;56;1051;259;50;0;93;29;0;0;0;0;6;59
RJ;RIO DAS FLORES;3200;2000;0;71;1;258;107;1;8;35;508;103;26;0;53;0;0;0;0;1;0;28
RJ;RIO DAS OSTRAS;69854;40809;0;1259;218;4189;3188;0;752;800;12028;3201;191;0;1886;223;4;41;0;4;37;1024
RJ;RIO DE JANEIRO;3134989;2142102;0;46146;6594;148005;174865;37;9534;18431;400275;77953;17283;10;26527;6886;33;406;0;334;975;58593
RJ;SANTA MARIA MADALENA;4093;2212;0;88;1;359;90;0;13;36;994;144;31;0;83;1;0;0;0;0;2;39
RJ;SANTO ANTONIO DE PADUA;23132;9690;0;635;35;1163;399;0;954;114;7521;2099;58;0;276;53;0;1;0;2;11;121
RJ;SAO FIDELIS;19387;7719;0;419;23;859;428;0;169;84;6191;2797;90;0;502;31;2;0;0;0;4;69
RJ;SAO FRANCISCO DE ITABAPOANA;17452;7009;0;593;47;1085;287;0;169;146;5809;1601;124;0;489;34;4;1;0;1;9;44
RJ;SAO GONCALO;363605;239907;0;5502;491;15921;13461;0;2120;1946;65036;8941;2389;0;5440;521;5;41;0;13;82;1789
RJ;SAO JOAO DA BARRA;16683;7827;0;719;85;998;416;0;178;101;3657;1802;101;0;539;124;0;3;0;5;6;122
RJ;SAO JOAO DE MERITI;172866;119098;0;3665;296;8170;7755;0;657;533;25355;3830;1073;0;1268;319;0;9;0;1;39;798
RJ;SAO JOSE DE UBA;3561;1196;0;73;2;191;93;0;90;16;1718;121;10;0;45;3;0;1;0;0;0;2
RJ;SAO JOSE DO VALE DO RIO PRETO;13379;7087;0;867;82;958;363;0;11;49;2958;618;62;0;137;101;0;0;0;5;3;78
RJ;SAO PEDRO DA ALDEIA;43822;26000;0;1057;88;2569;1956;0;670;136;8068;1696;120;0;890;101;0;18;0;7;20;426
RJ;SAO SEBASTIAO DO ALTO;4404;1876;0;150;1;290;91;0;9;35;1650;210;11;0;60;0;0;0;0;0;3;18
RJ;SAPUCAIA;5284;3006;0;177;71;459;180;0;9;59;894;174;29;0;84;89;0;2;0;0;2;49
RJ;SAQUAREMA;44759;24544;0;998;103;2689;1716;0;265;189;9486;2941;201;0;910;93;1;33;0;2;44;544
RJ;SEROPEDICA;32645;19147;0;1504;721;2160;1378;0;260;139;4837;691;246;0;615;740;2;4;0;1;10;190
RJ;SILVA JARDIM;9065;4640;0;339;39;608;338;0;61;81;2110;398;52;0;307;26;0;3;0;0;4;59
RJ;SUMIDOURO;9908;3703;0;465;9;856;173;0;5;44;3665;755;33;0;127;13;0;1;0;0;3;56
RJ;TANGUA;11815;6762;0;457;39;738;359;0;143;65;2355;397;113;0;283;43;0;1;0;3;12;45
RJ;TERESOPOLIS;109846;65439;0;2847;198;7333;4423;0;90;387;22225;3714;262;0;1365;195;3;33;0;4;23;1305
RJ;TRAJANO DE MORAIS;4173;2244;0;129;3;384;100;0;6;37;1010;112;27;0;86;2;1;0;0;0;5;27
RJ;TRES RIOS;39752;20647;0;1040;259;2274;1349;0;316;160;10060;2291;218;0;510;287;5;7;0;11;13;305
RJ;VALENCA;29295;18753;0;466;30;2029;1027;0;68;173;5138;834;116;1;329;42;1;6;0;1;16;265
RJ;VARRE-SAI;3631;1690;0;71;1;249;73;0;21;29;1248;187;14;0;29;3;1;1;0;0;1;13
RJ;VASSOURAS;18311;10964;0;600;58;1417;580;0;31;115;3493;430;121;0;320;36;0;4;0;3;5;134
RJ;VOLTA REDONDA;153758;106774;0;2416;389;8784;6806;1;354;486;19746;3341;727;0;1630;408;2;23;0;10;53;1808
RN;ACARI;4380;1503;0;118;6;293;88;0;76;15;1865;315;20;0;48;7;0;0;0;0;4;22
RN;AFONSO BEZERRA;2050;805;0;35;1;168;32;0;1;13;879;80;18;0;12;2;0;0;0;0;0;4
RN;AGUA NOVA;1134;277;0;14;0;50;8;0;2;11;654;102;2;0;5;2;0;1;0;0;0;6
RN;ALEXANDRIA;6635;2447;0;143;19;619;77;0;2;50;2882;225;18;0;76;31;0;0;0;0;1;45
RN;ALMINO AFONSO;1746;494;0;32;2;105;16;0;4;8;897;149;3;0;19;7;0;0;0;0;0;10
RN;ALTO DO RODRIGUES;5732;2020;0;262;9;429;90;1;16;24;2290;406;39;0;81;16;0;1;0;3;2;43
RN;ANGICOS;4488;1529;0;136;6;450;89;0;18;21;1944;178;17;0;56;8;0;1;0;0;1;34
RN;ANTONIO MARTINS;2240;609;0;43;0;144;27;0;2;12;1228;143;5;0;14;0;0;0;0;0;0;13
RN;APODI;19100;4855;0;486;55;1135;142;0;347;57;8703;2916;63;0;172;55;0;7;0;0;1;106
RN;AREIA BRANCA;10306;3335;0;216;43;593;152;0;248;47;3234;2031;82;0;131;95;0;2;0;0;7;90
RN;ARES;3391;1347;0;96;12;216;63;0;59;20;1199;102;52;0;141;52;0;0;0;0;0;32
RN;ASSU;28761;9060;0;950;59;1783;386;0;1447;74;11457;2711;138;0;351;91;0;5;0;0;10;239
RN;BAIA FORMOSA;2110;981;0;65;5;164;47;0;3;8;559;78;40;0;89;27;1;2;0;0;0;41
RN;BARAUNA;10706;2965;0;1179;84;874;89;0;111;54;3800;1060;64;0;122;210;0;8;0;0;2;84
RN;BARCELONA;890;338;0;23;0;60;15;0;0;4;412;24;7;0;4;1;0;0;0;0;0;2
RN;BENTO FERNANDES;1401;537;0;14;0;59;20;0;3;11;680;29;36;0;6;0;0;0;0;0;2;4
RN;BOA SAUDE;2422;874;0;113;3;175;30;0;4;8;1072;92;21;0;17;8;0;1;0;0;0;4
RN;BODO;792;331;0;10;0;75;12;0;2;11;323;16;6;0;4;0;0;0;0;0;0;2
RN;BOM JESUS;3108;1236;0;75;4;213;45;0;22;8;1388;44;18;0;31;10;0;1;0;0;0;13
RN;BREJINHO;4101;1323;0;118;3;256;58;0;55;12;2062;133;26;0;32;3;0;0;0;0;3;17
RN;CAICARA DO NORTE;1117;374;0;18;0;100;18;0;4;4;516;62;5;0;5;0;0;0;0;0;0;11
RN;CAICARA DO RIO DO VENTO;972;484;0;30;0;95;11;0;1;6;320;8;4;0;8;0;0;0;0;0;2;3
RN;CAICO;51484;16514;0;2401;199;5223;1027;0;2448;193;15573;6144;99;0;596;282;0;8;0;0;48;729
RN;CAMPO GRANDE;2961;821;0;76;2;260;24;0;30;13;1546;119;16;0;38;4;0;0;0;0;3;9
RN;CAMPO REDONDO;2853;1034;0;81;1;169;43;0;52;19;1269;125;16;0;30;3;0;0;0;0;0;11
RN;CANGUARETAMA;9628;3729;0;223;4;562;179;1;333;43;3699;455;117;0;154;38;0;3;0;0;1;87
RN;CARAUBAS;8276;2468;0;191;15;654;100;0;167;57;3690;783;33;0;54;23;0;0;0;0;3;38
RN;CARNAUBA DOS DANTAS;3501;1357;0;242;55;291;60;0;4;13;1022;295;11;0;57;62;0;0;0;0;3;29
RN;CARNAUBAIS;3109;1203;0;66;0;199;31;0;31;18;1281;192;18;0;49;3;0;1;0;0;0;17
RN;CEARA-MIRIM;23687;10798;0;472;35;1574;462;0;659;84;7919;680;265;0;319;103;0;2;0;0;16;299
RN;CERRO-CORA;3867;1325;0;121;1;336;56;0;8;24;1780;143;25;0;32;2;0;0;0;0;3;11
RN;CORONEL EZEQUIEL;1339;550;0;74;0;71;19;0;2;7;567;31;5;0;6;0;0;0;0;0;0;7
RN;CORONEL JOAO PESSOA;1269;343;0;12;0;76;14;0;0;10;755;42;3;0;3;0;0;0;0;0;0;11
RN;CRUZETA;3031;864;0;115;5;271;53;0;98;22;1402;139;15;0;24;10;0;1;0;0;1;11
RN;CURRAIS NOVOS;25298;8625;0;853;119;1755;514;0;717;88;9318;2456;84;0;314;186;1;5;0;0;13;250
RN;DOUTOR SEVERIANO;2142;483;0;38;1;126;22;0;2;13;1287;134;14;0;5;1;0;0;0;0;0;16
RN;ENCANTO;2124;525;0;26;0;95;20;0;3;7;1281;146;8;0;4;0;0;0;0;0;1;8
RN;EQUADOR;1968;775;0;193;26;211;26;0;1;11;596;65;7;0;11;35;0;0;0;0;2;9
RN;ESPIRITO SANTO;2063;809;0;28;0;112;38;0;23;8;979;22;29;0;7;0;0;0;0;1;0;7
RN;EXTREMOZ;13553;6494;0;128;24;778;308;0;280;41;4701;307;49;0;163;60;0;0;0;0;2;218
RN;FELIPE GUERRA;2752;760;0;61;15;179;18;0;9;7;1174;473;15;0;21;6;0;0;0;0;0;14
RN;FERNANDO PEDROZA;685;310;0;29;2;44;13;0;2;6;235;24;4;0;13;1;0;0;0;0;0;2
RN;FLORANIA;3054;962;0;82;1;269;52;0;5;20;1447;146;13;0;33;8;0;0;0;1;0;15
RN;FRANCISCO DANTAS;1211;309;0;22;0;70;9;0;5;3;674;104;5;0;6;0;0;0;0;0;0;4
RN;FRUTUOSO GOMES;1767;477;0;36;4;96;20;0;1;15;942;120;4;0;33;5;0;0;0;0;0;14
RN;GALINHOS;402;179;0;18;4;47;13;0;1;6;83;0;7;0;15;7;0;0;0;0;0;22
RN;GOIANINHA;9099;3986;0;234;17;563;218;0;349;61;2934;234;173;0;168;61;0;1;0;4;1;95
RN;GOVERNADOR DIX-SEPT ROSADO;4806;1273;0;246;38;235;30;0;122;29;2268;406;28;0;58;50;0;3;0;0;0;20
RN;GROSSOS;3360;911;0;189;24;168;26;0;55;5;1528;333;22;0;39;38;0;2;0;0;2;18
RN;GUAMARE;4953;1732;0;120;30;351;83;1;31;28;1932;450;57;0;46;38;0;1;0;0;1;52
RN;IELMO MARINHO;2539;901;0;77;1;181;33;0;3;9;1232;43;35;0;9;4;0;0;0;1;0;10
RN;IPANGUACU;4663;1533;0;125;10;336;52;0;41;32;2104;297;50;0;55;6;0;0;0;0;1;21
RN;IPUEIRA;796;265;0;21;0;69;7;0;9;7;318;72;8;0;9;7;0;0;0;0;0;4
RN;ITAJA;2741;822;0;141;21;159;20;0;58;7;1194;239;8;0;30;22;0;0;0;0;0;20
RN;ITAU;2082;638;0;72;3;195;14;0;14;12;926;161;1;0;25;4;0;2;0;0;1;14
RN;JACANA;7050;2976;0;693;27;618;102;0;4;70;2116;214;47;0;76;34;0;3;0;0;0;70
RN;JANDAIRA;1754;681;0;72;0;172;22;0;6;1;706;38;19;0;17;1;0;0;0;0;2;17
RN;JANDUIS;1444;378;0;32;0;100;15;0;14;9;793;86;3;0;11;1;0;0;0;0;0;2
RN;JAPI;1382;709;0;79;2;104;15;0;4;18;394;16;14;0;19;2;0;0;0;0;0;6
RN;JARDIM DE ANGICOS;657;235;0;9;0;39;12;0;2;3;333;17;4;0;2;1;0;0;0;0;0;0
RN;JARDIM DE PIRANHAS;5742;1503;0;163;13;571;59;0;9;58;2630;590;12;0;57;9;0;0;0;0;2;66
RN;JARDIM DO SERIDO;6451;1740;0;206;10;448;86;0;135;21;2777;836;58;0;89;18;0;2;0;0;1;24
RN;JOAO CAMARA;14609;4741;0;438;34;1130;256;0;156;37;6107;1304;66;0;144;47;0;0;0;0;11;138
RN;JOAO DIAS;596;188;0;8;3;53;16;0;1;6;288;25;1;0;2;3;0;0;0;0;0;2
RN;JOSE DA PENHA;2445;732;0;39;2;169;23;0;4;17;1309;103;7;0;26;1;0;0;0;0;0;13
RN;JUCURUTU;7921;1749;0;231;15;649;72;0;171;56;4384;447;12;0;77;16;0;0;0;0;1;41
RN;JUNDIA;1018;283;0;18;0;64;16;0;5;6;582;24;11;0;5;0;0;0;0;0;0;4
RN;LAGOA DANTA;1686;580;0;68;0;111;22;0;0;10;816;48;21;0;3;0;0;1;0;0;1;5
RN;LAGOA DE PEDRAS;1944;688;0;47;1;130;18;0;5;11;912;90;23;0;14;2;0;0;0;0;0;3
RN;LAGOA DE VELHOS;856;326;0;44;3;45;22;0;1;0;362;24;9;0;5;9;0;0;0;0;0;6
RN;LAGOA NOVA;5682;2139;0;135;2;561;100;0;23;37;2254;320;26;0;45;3;0;0;0;0;0;37
RN;LAGOA SALGADA;2928;1002;0;138;1;199;46;0;2;4;1375;102;11;0;17;4;0;0;0;0;1;26
RN;LAJES;2925;1168;0;75;3;231;54;0;31;9;1121;148;19;0;36;6;0;0;0;0;1;23
RN;LAJES PINTADAS;1589;612;0;24;0;91;18;0;14;10;767;21;5;0;18;1;0;0;0;0;1;7
RN;LUCRECIA;1385;384;0;39;1;74;6;0;2;12;750;91;5;0;13;0;0;0;0;0;0;8
RN;LUIS GOMES;3285;1439;0;195;14;509;56;0;4;57;834;95;14;0;9;20;0;0;0;0;0;39
RN;MACAIBA;30364;11250;0;1059;186;1697;624;0;390;172;13293;525;129;0;411;329;5;1;0;11;10;272
RN;MACAU;9802;2786;0;197;35;464;143;0;43;49;4631;1195;74;0;73;38;0;0;0;0;2;72
RN;MAJOR SALES;1124;353;0;25;0;85;9;0;1;8;562;60;3;0;13;3;0;0;0;0;0;2
RN;MARCELINO VIEIRA;2452;713;0;32;0;201;17;0;1;23;1294;118;8;0;31;0;0;0;0;0;0;14
RN;MARTINS;3366;828;0;74;5;236;36;0;15;19;1713;363;12;0;46;4;0;1;0;0;0;14
RN;MAXARANGUAPE;2377;1044;0;31;5;232;39;0;12;8;891;29;14;0;23;16;0;0;0;0;1;32
RN;MESSIAS TARGINO;1632;411;0;51;6;139;15;0;29;14;814;117;7;0;15;3;0;0;0;0;1;10
RN;MONTANHAS;3508;1288;0;70;1;187;52;0;10;13;1722;78;29;0;33;3;0;0;0;0;1;21
RN;MONTE ALEGRE;6283;2464;0;164;3;401;98;0;52;27;2776;135;52;0;53;6;0;0;0;0;1;51
RN;MONTE DAS GAMELEIRAS;604;245;0;18;0;53;7;0;0;4;244;17;7;0;5;1;0;0;0;0;0;3
RN;MOSSORO;198977;70945;0;5684;1335;12238;3766;2;11576;385;60877;20741;500;0;4609;2456;3;68;0;33;100;3659
RN;NATAL;452626;239100;0;8043;894;32884;19218;5;4429;1301;110595;9324;2791;1;6640;2547;31;132;0;80;195;14416
RN;NISIA FLORESTA;7938;3266;0;131;13;571;207;1;236;48;2904;144;71;0;126;36;1;1;0;0;3;179
RN;NOVA CRUZ;15661;6038;0;494;11;1078;330;0;463;66;6398;415;103;0;102;22;0;1;0;0;3;137
RN;OLHO D'AGUA DO BORGES;1400;433;0;39;0;99;16;0;2;7;678;105;3;0;14;0;0;0;0;0;0;4
RN;OURO BRANCO;1681;547;0;78;4;141;26;0;3;14;729;91;10;0;16;11;0;0;0;0;0;11
RN;PARANA;1258;447;0;20;0;129;5;0;0;13;593;35;6;0;6;0;0;0;0;0;0;4
RN;PARAU;1194;412;0;15;1;80;13;0;13;20;583;39;2;0;11;2;0;0;0;0;0;3
RN;PARAZINHO;1210;472;0;39;1;119;20;0;4;7;478;39;18;0;5;1;0;0;0;0;1;6
RN;PARELHAS;11957;4121;0;597;60;1121;204;0;69;44;4109;1183;53;0;123;100;0;2;0;0;6;165
RN;PARNAMIRIM;129472;68177;0;2611;457;8263;5025;5;1006;436;32899;3235;573;0;2158;913;11;21;0;4;61;3617
RN;PASSA E FICA;4430;1750;0;229;10;373;70;0;14;56;1677;140;47;0;26;9;0;0;0;0;0;29
RN;PASSAGEM;901;317;0;17;0;51;5;0;4;10;471;15;5;0;5;0;0;0;0;0;0;1
RN;PATU;6478;2264;0;193;14;509;77;0;68;33;2743;425;11;0;83;14;0;1;0;0;1;42
RN;PAU DOS FERROS;25458;7764;0;775;50;2286;465;0;82;78;10365;2833;38;0;231;94;0;8;0;0;7;382
RN;PEDRA GRANDE;929;345;0;16;0;100;9;0;2;2;421;9;12;0;2;2;0;0;0;0;0;9
RN;PEDRA PRETA;735;289;0;32;0;58;14;0;2;3;324;3;9;0;0;0;0;0;0;0;0;1
RN;PEDRO AVELINO;1379;495;0;42;0;118;19;0;4;4;639;29;8;0;7;1;0;0;0;0;0;13
RN;PEDRO VELHO;3809;1388;0;57;2;185;65;0;30;8;1881;108;22;0;32;3;0;1;0;0;1;26
RN;PENDENCIAS;3914;1066;0;82;6;219;43;0;6;18;2237;166;16;0;29;9;0;0;0;0;1;16
RN;PILOES;1033;337;0;32;0;66;8;0;0;4;533;33;4;0;11;1;0;0;0;0;0;4
RN;POCO BRANCO;3059;1090;0;44;2;179;35;0;8;12;1562;80;14;0;20;3;0;0;0;0;0;10
RN;PORTALEGRE;3178;718;0;50;3;239;41;0;2;23;1731;326;9;0;13;3;0;1;0;0;0;19
RN;PORTO DO MANGUE;1239;462;0;38;2;126;29;0;4;16;481;50;7;0;9;3;0;0;0;0;1;11
RN;PUREZA;2258;849;0;103;1;232;32;0;9;7;886;57;30;0;26;10;0;0;0;0;0;16
RN;RAFAEL FERNANDES;2640;762;0;69;6;158;31;0;6;13;1359;194;1;0;20;5;0;0;0;0;0;16
RN;RAFAEL GODEIRO;936;352;0;11;1;59;14;0;2;2;414;56;7;0;11;2;0;0;0;0;0;5
RN;RIACHO DA CRUZ;915;279;0;11;0;55;9;0;2;6;508;40;1;0;2;1;0;0;0;0;1;0
RN;RIACHO DE SANTANA;1467;404;0;11;0;93;14;0;1;14;796;120;6;0;5;0;0;0;0;0;0;3
RN;RIACHUELO;1848;753;0;45;4;119;42;0;7;5;799;22;10;0;25;9;0;0;0;0;0;8
RN;RIO DO FOGO;2343;915;0;48;0;277;58;0;9;10;928;23;11;0;32;8;0;2;0;0;2;20
